# 
# 06/05/2021 21:23:55
# The parameters defined in the project are:
# ,P26 - K,P76 - Mesh Relevance,P125 - celda1.x,P126 - celda1.y,P127 - volumen.x,P128 - volumen.y,P129 - H,P130 - L,P131 - Diametro,P132 - celda1.offsety,P133 - celda1.ny,P134 - celda1.offsetx,P135 - celda1.nx,P136 - celda2.x,P137 - celda2.y,P138 - celda2.offsety,P139 - celda2.ny,P140 - celda2.offsetx,P141 - celda2.nx,P142 - e,P193 - Volumenpila,P194 - Current,P195 - Rint,P199 - Flujo,P200 - ex [m],P201 - diametro [m],P202 - ey [m],P203 - k,P278 - pgen [W m^-3],P279 - massflow [kg s^-1],P280 - t_viento [C],P204 - D01 [kg m^-3],P205 - D02 [kg m^-3],P206 - D03 [kg m^-3],P207 - D04 [kg m^-3],P248 - TF01 [K],P249 - TF02 [K],P250 - TF03 [K],P251 - TF04 [K],P281 - V01 [m s^-1],P282 - V02 [m s^-1],P283 - V03 [m s^-1],P284 - V04 [m s^-1],P296 - P01 [Pa],P297 - P02 [Pa],P298 - P03 [Pa],P299 - P04 [Pa],P311 - TC01 [K],P312 - TC02 [K],P313 - TC03 [K]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P26,P76,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P193,P194,P195,P199,P200,P201,P202,P203,P278,P279,P280,P204,P205,P206,P207,P248,P249,P250,P251,P281,P282,P283,P284,P296,P297,P298,P299,P311,P312,P313
DP 691,1.2,-50,30,28.183500000000002,1.8164999999999978,230.38920000000002,230.38920000000002,346.41529204491269,26.367,58.007400000000004,3,100.47176401497089,3,80.235882007485458,57.187200000000004,58.007400000000004,2,100.47176401497089,2,15,3.5491526297511813E-05,11.25,0.032,50.75,0.03,0.026367,0.015,1.2,114111.74504163071,0.44364819191380139,21.25,1.225,1.225,1.225,1.225,296.377,297.598,298.799,299.866,2.57491,2.5025,2.46303,2.46849,9.91615,6.77231,3.79497,0.654879,312.759,314.33,316.204
DP 692,1.2,-50,30,28.2855,1.714500000000001,231.93959999999998,231.93959999999998,348.74732525222345,26.571,58.45620000000001,3,101.24910841740781,3,80.624554208703913,57.513600000000004,58.45620000000001,2,101.24910841740781,2,15,3.6042842727246186E-05,11.25,0.032,50.75,0.03,0.026571,0.015,1.2,112366.27561949899,0.44364819191380139,21.25,1.225,1.225,1.225,1.225,296.387,297.533,298.767,299.936,2.5611,2.53554,2.4397,2.44661,9.75449,6.55619,3.63001,0.585104,312.928,315.09,315.861
DP 693,1.2,-50,30,28.387999999999998,1.6120000000000019,233.49759999999998,233.49759999999998,351.09078999486411,26.776,58.9072,3,102.03026333162137,3,81.015131665810685,57.8416,58.9072,2,102.03026333162137,2,15,3.6601142049584508E-05,11.25,0.032,50.75,0.03,0.026776,0.015,1.2,110652.28496185613,0.44364819191380139,21.25,1.225,1.225,1.225,1.225,296.384,297.562,298.805,299.902,2.54812,2.51208,2.40338,2.41847,9.65083,6.49057,3.63977,0.391059,313.158,315.312,316.231
DP 694,1.2,-50,30,28.490000000000002,1.509999999999998,235.048,235.048,353.42282320217487,26.98,59.356000000000009,3,102.80760773405829,3,81.403803867029154,58.168000000000006,59.356000000000009,2,102.80760773405829,2,15,3.716097744186983E-05,11.25,0.032,50.75,0.03,0.02698,0.015,1.2,108985.29260526942,0.44364819191380139,21.25,1.225,1.225,1.225,1.225,296.387,297.591,298.796,299.874,2.52584,2.45658,2.42356,2.35994,9.63159,6.75651,3.70572,0.560812,313.311,314.608,316.303
DP 695,1.2,-50,30,28.592,1.4080000000000013,236.5984,236.59839999999997,355.75485640948563,27.184,59.804800000000007,3,103.5849521364952,3,81.792476068247609,58.4944,59.804800000000007,2,103.5849521364952,2,15,3.7725061901050992E-05,11.25,0.032,50.75,0.03,0.027184000000000003,0.015,1.2,107355.68865659488,0.44364819191380139,21.25,1.225,1.225,1.225,1.225,296.372,297.557,298.722,299.849,2.50744,2.48606,2.41334,2.40775,9.50065,6.47894,3.54627,0.590589,313.031,314.31,315.964
DP 696,1.2,-50,30,28.694000000000003,1.3059999999999974,238.14880000000002,238.14880000000002,358.08688961679633,27.388,60.253600000000006,3,104.36229653893211,3,82.181148269466064,58.820800000000006,60.253600000000006,2,104.36229653893211,2,15,3.8293395427127993E-05,11.25,0.032,50.75,0.03,0.027388000000000003,0.015,1.2,105762.36332208032,0.44364819191380139,21.25,1.225,1.225,1.225,1.225,296.368,297.575,298.76,299.911,2.49284,2.45098,2.35603,2.39028,9.24133,6.26997,3.48603,0.489549,313.078,314.615,316.24
DP 697,1.2,-50,30,28.796,1.2040000000000006,239.6992,239.69919999999996,360.41892282410709,27.592,60.702400000000004,3,105.13964094136902,3,82.569820470684519,59.1472,60.702400000000004,2,105.13964094136902,2,15,3.8865978020100814E-05,11.25,0.032,50.75,0.03,0.027592,0.015,1.2,104204.24768174905,0.44364819191380139,21.25,1.225,1.225,1.225,1.225,296.355,297.547,298.726,299.787,2.47059,2.42105,2.35659,2.39331,9.40138,6.47828,3.61148,0.542212,312.754,314.419,315.791
DP 698,1.2,-50,30,28.898,1.1020000000000003,241.2496,241.2496,362.75095603141779,27.796,61.1512,3,105.91698534380593,3,82.958492671902974,59.473600000000005,61.1512,2,105.91698534380593,2,15,3.9442809679969474E-05,11.25,0.032,50.75,0.03,0.027796,0.015,1.2,102680.31189615633,0.44364819191380139,21.25,1.225,1.225,1.225,1.225,296.351,297.557,298.72,299.831,2.45648,2.41713,2.37586,2.3662,9.3104,6.37273,3.53487,0.626211,312.858,314.178,315.628
DP 699,1.2,-50,30,29,1,242.8,242.79999999999998,365.08298923872854,28,61.600000000000009,3,106.69432974624284,3,83.347164873121429,59.800000000000004,61.600000000000009,2,106.69432974624284,2,15,4.0023890406733973E-05,11.25,0.032,50.75,0.03,0.028,0.015,1.2,101189.56350426625,0.44364819191380139,21.25,1.225,1.225,1.225,1.225,296.368,297.544,298.703,299.778,2.43686,2.42126,2.37232,2.39862,9.145,6.15588,3.33004,0.457104,312.676,314.136,315.879
DP 700,1.2,-50,30,24,6,166.8,166.8,250.76763593918261,18,39.6,3,68.589211979727537,3,64.294605989863783,43.8,39.6,2,68.589211979727537,2,15,1.6540485321150259E-05,11.25,0.032,150.25,0.03,0.018000000000000002,0.015,1.2,244853.75860291591,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.202,295.634,296.113,296.577,10.3923,9.84871,9.3225,9.14466,122.296,81.2487,42.7897,4.33776,304.044,304.725,305.201
DP 701,1.2,-50,30,24.102,5.898,168.3504,168.35039999999998,253.0996691464934,18.204,40.048800000000007,3,69.366556382164461,3,64.683278191082238,44.126400000000004,40.048800000000007,2,69.366556382164461,2,15,1.6917527521877588E-05,11.25,0.032,150.25,0.03,0.018204,0.015,1.2,239396.68457832138,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.239,295.662,296.124,296.511,10.2839,9.68764,9.03984,9.15941,119.82,78.4497,42.5444,2.50881,303.876,304.698,305.445
DP 702,1.2,-50,30,24.204,5.7959999999999994,169.9008,169.9008,255.4317023538041,18.408,40.497600000000006,3,70.143900784601371,3,65.071950392300693,44.4528,40.497600000000006,2,70.143900784601371,2,15,1.7298818789500739E-05,11.25,0.032,150.25,0.03,0.018408,0.015,1.2,234120.03150516193,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.229,295.666,296.106,296.538,10.1831,9.7902,9.21379,8.97415,119.582,77.9279,40.8402,5.04074,303.945,304.5,305.271
DP 703,1.2,-50,30,24.305999999999997,5.6940000000000026,171.45119999999997,171.45119999999997,257.7637355611148,18.612,40.9464,3,70.921245187038267,3,65.460622593519133,44.779199999999996,40.9464,2,70.921245187038267,2,15,1.7684359124019722E-05,11.25,0.032,150.25,0.03,0.018612,0.015,1.2,229015.9327571617,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.202,295.639,296.073,296.482,10.0973,9.63277,9.17883,9.04108,117.355,76.2862,39.8627,2.82492,303.901,304.467,305.277
DP 704,1.2,-50,30,24.408,5.5919999999999987,173.0016,173.0016,260.09576876842556,18.816,41.3952,3,71.698589589475191,3,65.8492947947376,45.1056,41.3952,2,71.698589589475191,2,15,1.8074148525434549E-05,11.25,0.032,150.25,0.03,0.018816,0.015,1.2,224076.9458268368,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.151,295.66,296.101,296.47,10.0119,9.535,8.93034,8.99368,114.803,74.6843,41.0748,3.33412,303.933,304.185,305.298
DP 705,1.2,-50,30,24.509999999999998,5.490000000000002,174.552,174.552,262.42780197573632,19.02,41.844,3,72.4759339919121,3,66.237966995956057,45.432,41.844,2,72.4759339919121,2,15,1.8468186993745202E-05,11.25,0.032,150.25,0.03,0.01902,0.015,1.2,219296.02517949662,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.147,295.642,296.091,296.559,9.93425,9.5078,9.08768,8.68049,115.552,75.1775,38.1567,6.18788,303.865,304.172,305.262
DP 706,1.2,-50,30,24.612000000000002,5.3879999999999981,176.1024,176.1024,264.75983518304707,19.224,42.292800000000007,3,73.253278394349024,3,66.626639197174512,45.758400000000009,42.292800000000007,2,73.253278394349024,2,15,1.8866474528951695E-05,11.25,0.032,150.25,0.03,0.019224,0.015,1.2,214666.49711291003,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.139,295.66,296.099,296.527,9.8561,9.27935,8.91271,8.81063,112.407,75.0646,39.3207,3.97415,303.822,304.347,305.16
DP 707,1.2,-50,30,24.7145,5.285499999999999,177.66039999999998,177.66039999999998,267.10329992568768,19.429,42.7438,3,74.034433308562569,3,67.0172166542813,46.0864,42.7438,2,74.034433308562569,2,15,1.9270994815122298E-05,11.25,0.032,150.25,0.03,0.019429,0.015,1.2,210160.40110300333,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.168,295.649,296.096,296.537,9.69383,9.30017,8.92383,8.62341,114.273,75.3101,39.4065,5.34194,303.969,304.533,305.11
DP 708,1.2,-50,30,24.816499999999998,5.1835000000000022,179.2108,179.2108,269.43533313299844,19.633,43.1926,3,74.811777710999479,3,67.40588885549974,46.4128,43.1926,2,74.811777710999479,2,15,1.9677801312879747E-05,11.25,0.032,150.25,0.03,0.019633,0.015,1.2,205815.67704665998,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.254,295.647,296.115,296.556,9.60185,9.19559,8.66479,8.68965,113.375,74.249,40.0397,6.21112,303.956,304.653,305.443
DP 709,1.2,-50,30,24.9185,5.0814999999999984,180.76119999999997,180.76119999999997,271.7673663403092,19.837,43.641400000000004,3,75.5891221134364,3,67.794561056718209,46.739200000000004,43.641400000000004,2,75.5891221134364,2,15,2.0088856877533035E-05,11.25,0.032,150.25,0.03,0.019837,0.015,1.2,201604.30355444649,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.274,295.634,296.102,296.534,9.52133,9.21363,8.69435,8.5665,112.416,73.1158,39.5705,5.10243,303.881,304.543,305.205
DP 710,1.2,-50,30,25.0205,4.9795000000000016,182.3116,182.3116,274.09939954761995,20.041,44.0902,3,76.366466515873313,3,68.183233257936664,47.0656,44.0902,2,76.366466515873313,2,15,2.0504161509082149E-05,11.25,0.032,150.25,0.03,0.020041,0.015,1.2,197520.87878385498,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.29,295.622,296.097,296.593,9.45616,9.12619,8.55822,8.46744,111.153,72.1847,39.8849,6.89579,303.683,304.488,305.075
DP 711,1.2,-50,30,25.122500000000002,4.8774999999999977,183.862,183.862,276.43143275493071,20.245,44.539000000000009,3,77.143810918310237,3,68.571905459155118,47.39200000000001,44.539000000000009,2,77.143810918310237,2,15,2.0923715207527103E-05,11.25,0.032,150.25,0.03,0.020245000000000003,0.015,1.2,193560.2716740788,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.273,295.622,296.115,296.554,9.38283,8.92367,8.47932,8.49892,108.806,71.462,39.7495,6.37439,304.042,304.448,305.167
DP 712,1.2,-50,30,25.2245,4.775500000000001,185.41240000000002,185.4124,278.76346596224141,20.449,44.987800000000007,3,77.921155320747147,3,68.960577660373588,47.7184,44.987800000000007,2,77.921155320747147,2,15,2.1347517972867879E-05,11.25,0.032,150.25,0.03,0.020449000000000002,0.015,1.2,189717.6058194419,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.29,295.629,296.081,296.52,9.3413,8.84775,8.48652,8.56432,106.783,71.019,37.4836,5.17573,303.857,304.618,305.062
DP 713,1.2,-50,30,25.3265,4.6735000000000007,186.9628,186.9628,281.09549916955211,20.653,45.4366,3,78.698499723184042,3,69.349249861592028,48.044799999999995,45.4366,2,78.698499723184042,2,15,2.1775569805104488E-05,11.25,0.032,150.25,0.03,0.020652999999999998,0.015,1.2,185988.24445230476,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.269,295.617,296.075,296.357,9.32183,8.93107,8.46656,8.46765,103.048,68.2838,35.916,4.1689,303.883,304.487,305.151
DP 714,1.2,-50,30,25.4285,4.5715,188.51319999999998,188.51319999999998,283.42753237686293,20.857,45.885400000000004,3,79.475844125620966,3,69.7379220628105,48.3712,45.885400000000004,2,79.475844125620966,2,15,2.2207870704236941E-05,11.25,0.032,150.25,0.03,0.020857,0.015,1.2,182367.776449064,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.241,295.624,296.078,296.315,9.19231,8.77493,8.32292,8.32862,101.221,66.8856,34.9557,3.37626,303.806,304.471,305.003
DP 715,1.2,-50,30,25.5305,4.4695,190.0636,190.0636,285.75956558417363,21.061,46.3342,3,80.253188528057876,3,70.126594264028938,48.6976,46.3342,2,80.253188528057876,2,15,2.2644420670265219E-05,11.25,0.032,150.25,0.03,0.021061,0.015,1.2,178852.0032803544,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.179,295.646,296.096,296.33,9.1553,8.69755,8.23837,8.2802,99.1499,65.0865,34.5012,3.90247,303.897,304.535,305.28
DP 716,1.2,-50,30,25.6325,4.3675,191.614,191.61399999999998,288.09159879148439,21.265,46.783000000000008,3,81.0305329304948,3,70.515266465247407,49.024,46.783000000000008,2,81.0305329304948,2,15,2.3085219703189334E-05,11.25,0.032,150.25,0.03,0.021265000000000003,0.015,1.2,175436.92683333973,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.13,295.667,296.079,296.368,9.05027,8.55066,8.27447,8.27905,99.8307,67.3118,35.1146,5.68166,303.832,304.307,304.905
DP 717,1.2,-50,30,25.7345,4.2654999999999994,193.1644,193.1644,290.42363199879514,21.469,47.231800000000007,3,81.80787733293171,3,70.903938666465848,49.350400000000008,47.231800000000007,2,81.80787733293171,2,15,2.3530267803009291E-05,11.25,0.032,150.25,0.03,0.021469000000000002,0.015,1.2,172118.73804011889,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.124,295.656,296.056,296.368,8.99631,8.6611,8.30849,8.36067,99.8649,67.0633,35.8325,5.55045,303.835,304.388,304.93
DP 718,1.2,-50,30,25.8365,4.1634999999999991,194.71479999999997,194.71479999999997,292.75566520610585,21.673,47.6806,3,82.5852217353686,3,71.292610867684317,49.6768,47.6806,2,82.5852217353686,2,15,2.3979564969725061E-05,11.25,0.032,150.25,0.03,0.021672999999999998,0.015,1.2,168893.80625183356,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.147,295.655,296.068,296.372,8.91034,8.62606,8.17732,8.21647,99.0194,65.8607,35.5596,6.58667,303.643,304.174,305.028
DP 719,1.2,-50,30,25.939,4.061,196.27280000000002,196.2728,295.09912994874651,21.878,48.131600000000006,3,83.366376649582179,3,71.6831883247911,50.0048,48.131600000000006,2,83.366376649582179,2,15,2.4435344934618248E-05,11.25,0.032,150.25,0.03,0.021878,0.015,1.2,165743.51664920637,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.159,295.669,296.084,296.387,8.86939,8.43305,8.07138,8.18095,98.2231,66.2564,36.4738,6.94093,303.745,304.345,304.944
DP 720,1.2,-50,30,26.041,3.9589999999999996,197.8232,197.82319999999999,297.43116315605727,22.082,48.580400000000004,3,84.143721052019089,3,72.071860526009544,50.3312,48.580400000000004,2,84.143721052019089,2,15,2.4893161063884987E-05,11.25,0.032,150.25,0.03,0.022082,0.015,1.2,162695.28765777129,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.176,295.66,296.045,296.348,8.76563,8.48207,8.07928,8.05226,98.545,65.8169,35.5903,6.02911,303.704,304.224,304.917
DP 721,1.2,-50,30,26.143,3.8569999999999993,199.3736,199.3736,299.763196363368,22.286,49.02920000000001,3,84.921065454456013,3,72.460532727228014,50.6576,49.02920000000001,2,84.921065454456013,2,15,2.5355226260047563E-05,11.25,0.032,150.25,0.03,0.022286,0.015,1.2,159730.38293811711,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.174,295.667,296.039,296.373,8.66777,8.35255,8.07571,8.0556,98.0466,66.0788,35.1063,6.71888,303.677,304.075,304.767
DP 722,1.2,-50,30,26.244999999999997,3.7550000000000026,200.92399999999998,200.92399999999998,302.09522957067873,22.49,49.478,3,85.698409856892908,3,72.849204928446454,50.983999999999995,49.478,2,85.698409856892908,2,15,2.5821540523105965E-05,11.25,0.032,150.25,0.03,0.02249,0.015,1.2,156845.79300665375,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.162,295.669,296.066,296.496,8.60896,8.42951,8.02595,7.83988,96.9793,64.4041,36.0038,6.02453,303.718,304.267,304.864
DP 723,1.2,-50,30,26.347,3.6529999999999987,202.4744,202.4744,304.42726277798943,22.694,49.9268,3,86.475754259329818,3,73.237877129664923,51.3104,49.9268,2,86.475754259329818,2,15,2.629210385306021E-05,11.25,0.032,150.25,0.03,0.022694,0.015,1.2,154038.6430326917,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.161,295.662,296.049,296.461,8.5486,8.37426,8.08772,7.8728,95.6308,63.2313,34.5621,5.87087,303.778,304.353,304.829
DP 724,1.2,-50,30,26.448999999999998,3.5510000000000019,204.0248,204.02479999999997,306.75929598530024,22.898,50.375600000000006,3,87.253098661766742,3,73.626549330883378,51.6368,50.375600000000006,2,87.253098661766742,2,15,2.6766916249910278E-05,11.25,0.032,150.25,0.03,0.022898,0.015,1.2,151306.18567290416,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.19,295.672,296.066,296.366,8.47885,8.27566,7.84768,7.87761,93.3893,61.3361,34.3602,4.94898,303.816,304.263,304.808
DP 725,1.2,-50,30,26.551000000000002,3.4489999999999981,205.5752,205.5752,309.09132919261094,23.102,50.824400000000004,3,88.030443064203652,3,74.015221532101833,51.9632,50.824400000000004,2,88.030443064203652,2,15,2.7245977713656195E-05,11.25,0.032,150.25,0.03,0.023102,0.015,1.2,148645.79434674,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.216,295.677,296.068,296.245,8.38998,8.17175,7.77288,7.93985,89.9105,58.8595,31.4385,2.5468,303.76,304.08,304.854
DP 726,1.2,-50,30,26.653,3.3470000000000013,207.12560000000002,207.12560000000002,311.4233623999217,23.306,51.2732,3,88.807787466640562,3,74.403893733320288,52.2896,51.2732,2,88.807787466640562,2,15,2.7729288244297935E-05,11.25,0.032,150.25,0.03,0.023306,0.015,1.2,146054.95692204847,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.24,295.675,296.096,296.366,8.36562,8.04487,7.80704,7.82118,91.545,61.6671,33.7068,5.68396,303.812,304.303,304.616
DP 727,1.2,-50,30,26.755000000000003,3.2449999999999974,208.676,208.676,313.75539560723246,23.51,51.722000000000008,3,89.585131869077486,3,74.792565934538743,52.616000000000007,51.722000000000008,2,89.585131869077486,2,15,2.8216847841835518E-05,11.25,0.032,150.25,0.03,0.023510000000000003,0.015,1.2,143531.26978256213,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.254,295.639,296.101,296.325,8.29287,8.00832,7.77731,7.78506,91.1556,61.2648,33.2875,4.55039,303.793,304.184,304.664
DP 728,1.2,-50,30,26.857,3.1430000000000007,210.22639999999998,210.22639999999998,316.08742881454316,23.714,52.1708,3,90.362476271514382,3,75.1812381357572,52.9424,52.1708,2,90.362476271514382,2,15,2.8708656506268911E-05,11.25,0.032,150.25,0.03,0.023714,0.015,1.2,141072.43225107485,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.247,295.639,296.114,296.37,8.26665,7.91251,7.55526,7.71836,88.5389,58.9256,33.5552,5.54308,303.781,304.075,304.867
DP 729,1.2,-50,30,26.959,3.0410000000000004,211.77679999999998,211.77679999999998,318.41946202185392,23.918,52.619600000000005,3,91.1398206739513,3,75.569910336975653,53.2688,52.619600000000005,2,91.1398206739513,2,15,2.9204714237598153E-05,11.25,0.032,150.25,0.03,0.023918,0.015,1.2,138676.24134414675,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.235,295.641,296.092,296.529,8.17129,8.01911,7.73227,7.63372,88.0921,58.1717,32.6802,4.72336,303.746,304.236,304.535
DP 730,1.2,-50,30,27.061,2.939,213.3272,213.3272,320.75149522916468,24.122,53.068400000000004,3,91.917165076388216,3,75.958582538194108,53.595200000000006,53.068400000000004,2,91.917165076388216,2,15,2.9705021035823231E-05,11.25,0.032,150.25,0.03,0.024122,0.015,1.2,136340.58683600457,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.221,295.625,296.088,296.276,8.09966,7.83685,7.56154,7.63042,84.0252,55.2898,29.6647,2.88299,303.683,304.318,304.566
DP 731,1.2,-50,30,27.1635,2.8365000000000009,214.8852,214.8852,323.09495997180534,24.327,53.519400000000012,3,92.698319990601789,3,76.349159995300909,53.923200000000008,53.519400000000012,2,92.698319990601789,2,15,3.0212060679438987E-05,11.25,0.032,150.25,0.03,0.024327,0.015,1.2,134052.42505541019,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.215,295.636,296.09,296.336,8.07152,7.83674,7.49647,7.68806,84.77,56.949,31.4442,4.61189,303.68,304.149,304.769
DP 732,1.2,-50,30,27.2655,2.7345000000000006,216.43559999999997,216.43559999999997,325.42699317911604,24.531,53.9682,3,93.475664393038684,3,76.737832196519349,54.2496,53.9682,2,93.475664393038684,2,15,3.0720886440215011E-05,11.25,0.032,150.25,0.03,0.024531,0.015,1.2,131832.13342107111,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.195,295.62,296.085,296.336,7.99503,7.72868,7.56404,7.59548,84.0714,56.7901,31.3606,5.05099,303.705,304.263,304.61
DP 733,1.2,-50,30,27.3675,2.6325000000000003,217.986,217.986,327.7590263864268,24.735,54.417,3,94.2530087954756,3,77.1265043977378,54.576,54.417,2,94.2530087954756,2,15,3.1233961267886881E-05,11.25,0.032,150.25,0.03,0.024735,0.015,1.2,129666.54998589618,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.197,295.626,296.091,296.512,7.96547,7.6266,7.48263,7.4244,83.4001,56.4172,31.4396,4.38999,303.605,304.195,304.747
DP 734,1.2,-50,30,27.4695,2.5305,219.53640000000001,219.5364,330.09105959373755,24.939,54.865800000000007,3,95.030353197912518,3,77.515176598956259,54.9024,54.865800000000007,2,95.030353197912518,2,15,3.1751285162454585E-05,11.25,0.032,150.25,0.03,0.024939,0.015,1.2,127553.8920480946,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.189,295.625,296.073,296.303,7.94385,7.63935,7.36811,7.55127,80.5608,54.7995,30.2109,2.2217,303.386,304.015,304.67
DP 735,1.2,-50,30,27.5715,2.4284999999999997,221.08679999999998,221.08679999999998,332.42309280104826,25.143,55.314600000000006,3,95.807697600349428,3,77.903848800174728,55.228800000000007,55.314600000000006,2,95.807697600349428,2,15,3.2272858123918121E-05,11.25,0.032,150.25,0.03,0.025143000000000002,0.015,1.2,125492.44893183031,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.176,295.622,296.048,296.303,7.85115,7.56058,7.47429,7.49112,79.8296,55.1576,29.5305,3.67946,303.606,303.995,304.44
DP 736,1.2,-50,30,27.6735,2.3264999999999993,222.6372,222.6372,334.755126008359,25.347,55.763400000000004,3,96.585042002786338,3,78.292521001393169,55.5552,55.763400000000004,2,96.585042002786338,2,15,3.2798680152277483E-05,11.25,0.032,150.25,0.03,0.025347,0.015,1.2,123480.57852318106,1.3134609031536684,21.25,1.225,1.225,1.225,1.225,295.149,295.618,296.061,296.327,7.81579,7.54649,7.31026,7.44903,78.9266,53.7297,30.2658,4.01465,303.645,304.308,304.601
